State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Haryana,Jind,IOCL - Dhillon Charging Station,"Ground Floor, Jind Kaithal Road, SH 11A, Shamdo Kuchrana Kalan",9467446181,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.596473,76.713572/@28.1542853,76.1348739,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.1542853,76.1348739
Haryana,Jind,IOCL - Kamla Charging Station,"Ground Floor, Kithana Kalayat Link Road Kuchrana Kalan",9991070555,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/29.674643,76.236726",29.674643,76.236726
Haryana,Jind,Hanumate Charging Station,"Shri Hanumate Kisan Sewa Kendra,Indian Oil Retail Outlet (Ksk)",,Bharat AC001Type 2,Closed Now,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.1396656,76.44072/@27.9257292,76.0995206,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.9257292,76.0995206
Haryana,Jind,IOCL - Deep Highway Charging Station,"Ground Floor, NH 352, Jind Narwana Road Baroda",9466643201,Bharat DC-001,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/23.518079,77.027818/@25.1836769,76.3450503,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",25.1836769,76.3450503
Haryana,Jind,HPCL - Niranjan Charging Station,"Jind New Bye-Pass NH352, VPO BIROLI",2222863900,AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.280158,76.355454/@28.0171432,76.0689909,7z/data=!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.0171432,76.0689909
Haryana,Kaithal,IOCl - Shree Charging Station,"Ground Floor, Mata Gate Road Baraut Near Hind Cinema",9812022308,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/29.8061024,76.406912",29.8061024,76.406912
Haryana,Kaithal,IOCL - Khurania Charging Station,"Ground Floor, Pehowa Chowk Dhand Road Baraut",9896352526,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/29.805825,76.407047",29.805825,76.407047
Haryana,Kaithal,IOCL - BHOOP Charging Station,Peoda,18008332233,AC TYPE 2,09:00 AM - 10:00 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.738479,76.425468/@28.2483035,76.0311347,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.2483035,76.0311347
Haryana,Karnal,IOCL SHAHEED GULAB SINGH Filling Station,"GT Road, Kohand , Karnal",,,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/29.487154,76.972606",29.487154,76.972606
Haryana,Karnal,SSPL - Savoy Greens (Private - Charging),"Penguine Resorts, 131. Km Milestone, Grand Trunk Rd, Near Karna Lake",7082406801,CCS-IICHAdeMOAC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/29.737917,76.975607",29.737917,76.975607
